pnr,alder,koen,civ,uddannelse,indkomst,gen_indkomst,forskel_indkomst,uddannelse_alder
6463316,51,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136481.015625,292662.22918171337,-156181.21355671337,20
6463400,48,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,393241.59375,292662.22918171337,100579.36456828663,20
6465654,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,414097.25,292662.22918171337,121435.02081828663,20
6467365,38,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,349560.90625,292662.22918171337,56898.67706828663,20
6467475,57,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137496.203125,292662.22918171337,-155166.02605671337,20
6467886,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,364376.5625,292662.22918171337,71714.33331828663,20
6468109,26,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,210607.515625,292662.22918171337,-82054.71355671337,20
6468282,46,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,342439.5625,292662.22918171337,49777.33331828663,20
6468325,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,358702.375,292662.22918171337,66040.14581828663,19
6468343,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,135872.515625,292662.22918171337,-156789.71355671337,26
6468956,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,214660.953125,292662.22918171337,-78001.27605671337,21
6470888,51,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,385366.9375,297215.19019605126,88151.74730394874,16
6471540,41,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,404567.3125,292662.22918171337,111905.08331828663,20
6472409,55,Male,Married,Mellemlange videregående uddannelser / Bachelorer,136280.484375,303672.3042750847,-167391.8199000847,26
6472685,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,181280.1875,292662.22918171337,-111382.04168171337,20
6475362,29,Male,Married,Lange videregående uddannelser,137574.265625,277715.8863705276,-140141.62074552762,25
6475472,49,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,394779.78125,297215.19019605126,97564.59105394874,16
6475878,31,Male,Unmarried,Lange videregående uddannelser,341340.5625,277715.8863705276,63624.676129472384,26
6476252,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136057.21875,292662.22918171337,-156605.01043171337,25
6476425,41,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,136129.4375,297215.19019605126,-161085.75269605126,16
6476759,48,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,472756.59375,297215.19019605126,175541.40355394874,16
6477583,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,400536.75,292662.22918171337,107874.52081828663,20
6478803,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,417972.5625,292662.22918171337,125310.33331828663,20
6478849,26,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136269.328125,297215.19019605126,-160945.86207105126,16
6479652,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,346328.15625,292662.22918171337,53665.92706828663,20
6479763,37,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,308744.21875,297215.19019605126,11529.028553948738,16
6481210,58,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,385825.375,297215.19019605126,88610.18480394874,16
6482785,29,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,224335.90625,292662.22918171337,-68326.32293171337,20
6483989,44,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,403195.21875,292662.22918171337,110532.98956828663,20
6485177,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,183775.453125,292662.22918171337,-108886.77605671337,21
6485682,27,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,182735.953125,297215.19019605126,-114479.23707105126,16
6486129,37,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,324779.5,292662.22918171337,32117.270818286634,20
6486399,56,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,362582.28125,292662.22918171337,69920.05206828663,25
6488709,33,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,296185.9375,292662.22918171337,3523.7083182866336,20
6489931,24,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,171137.390625,292662.22918171337,-121524.83855671337,20
6492131,60,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,282598.75,297215.19019605126,-14616.440196051262,16
6492665,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,375881.75,292662.22918171337,83219.52081828663,25
6492942,51,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,378813.9375,292662.22918171337,86151.70831828663,20
6494295,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,230762.265625,292662.22918171337,-61899.96355671337,20
6494621,52,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,136807.8125,297215.19019605126,-160407.37769605126,16
6494849,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136768.65625,292662.22918171337,-155893.57293171337,24
6497140,62,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,307732.90625,292662.22918171337,15070.677068286634,20
6497645,21,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,150062.953125,292662.22918171337,-142599.27605671337,23
6498201,34,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,337177.59375,292662.22918171337,44515.36456828663,20
6498739,51,Male,Married,Mellemlange videregående uddannelser / Bachelorer,358878.15625,303672.3042750847,55205.851974915306,26
6500444,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,414592.5,292662.22918171337,121930.27081828663,20
6503406,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,364530,292662.22918171337,71867.77081828663,20
6504892,46,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,429496.0625,292662.22918171337,136833.83331828663,20
6504935,33,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,340187.90625,292662.22918171337,47525.67706828663,20
6505236,41,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,445088.8125,292662.22918171337,152426.58331828663,20
6506196,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,358141.5,292662.22918171337,65479.27081828663,20
6506672,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136908.421875,292662.22918171337,-155753.80730671337,20
6506840,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,354989.5,292662.22918171337,62327.27081828663,21
6507371,64,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137117.5625,292662.22918171337,-155544.66668171337,25
6507447,57,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,415217.5,292662.22918171337,122555.27081828663,20
6507840,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,341023.375,292662.22918171337,48361.14581828663,20
6508658,60,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,295422.96875,292662.22918171337,2760.7395682866336,20
6508669,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,377466.78125,292662.22918171337,84804.55206828663,20
6508713,41,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,369543.75,297215.19019605126,72328.55980394874,16
6509812,54,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,391479.1875,292662.22918171337,98816.95831828663,20
6510092,64,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,312779.53125,297215.19019605126,15564.341053948738,16
6510273,53,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,374006.59375,292662.22918171337,81344.36456828663,20
6510606,20,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,196631.5625,297215.19019605126,-100583.62769605126,16
6512267,33,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,368303.21875,297215.19019605126,71088.02855394874,16
6512291,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,446887.90625,292662.22918171337,154225.67706828663,20
6513617,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,411392.96875,292662.22918171337,118730.73956828663,25
6516859,31,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,405281.4375,297215.19019605126,108066.24730394874,16
6516989,51,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,402169.6875,297215.19019605126,104954.49730394874,16
6517015,41,Male,Married,Mellemlange videregående uddannelser / Bachelorer,421252.1875,303672.3042750847,117579.8832249153,25
6517152,33,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,363465.46875,292662.22918171337,70803.23956828663,24
6519714,41,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,389886.84375,297215.19019605126,92671.65355394874,16
6520134,37,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,354773.21875,303672.3042750847,51100.914474915306,25
6520620,23,Male,Married,Lange videregående uddannelser,193167.578125,277715.8863705276,-84548.30824552762,24
6521085,59,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,393467.875,292662.22918171337,100805.64581828663,20
6523124,34,Male,Married,Lange videregående uddannelser,373619.5,277715.8863705276,95903.61362947238,24
6525995,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,428165.6875,292662.22918171337,135503.45831828663,20
6526459,47,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,408868.78125,292662.22918171337,116206.55206828663,25
6526657,29,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,239766.90625,292662.22918171337,-52895.32293171337,20
6526792,64,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,135909.84375,297215.19019605126,-161305.34644605126,16
6527938,56,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,353696,297215.19019605126,56480.80980394874,16
6528408,53,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,352348.25,292662.22918171337,59686.02081828663,20
6529795,44,Male,Married,Lange videregående uddannelser,369563.53125,277715.8863705276,91847.64487947238,24
6529825,40,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,446530.21875,292662.22918171337,153867.98956828663,20
6530597,30,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,372972.90625,292662.22918171337,80310.67706828663,20
6532099,37,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,375015.3125,297215.19019605126,77800.12230394874,16
6533816,42,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,445216.15625,292662.22918171337,152553.92706828663,20
6535208,61,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,353580.78125,297215.19019605126,56365.59105394874,16
6535404,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136143.4375,292662.22918171337,-156518.79168171337,20
6535669,26,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137307.671875,292662.22918171337,-155354.55730671337,20
6536557,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,436902.53125,292662.22918171337,144240.30206828663,20
6536562,34,Male,Unmarried,Lange videregående uddannelser,351752,277715.8863705276,74036.11362947238,25
6536676,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,186229.796875,292662.22918171337,-106432.43230671337,20
6538114,48,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,449739.03125,292662.22918171337,157076.80206828663,20
6538695,19,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,187546.171875,292662.22918171337,-105116.05730671337,21
6539875,58,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137625.09375,292662.22918171337,-155037.13543171337,21
6540282,44,Male,Married,Lange videregående uddannelser,456085.875,277715.8863705276,178369.98862947238,26
6541308,45,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,426578.71875,292662.22918171337,133916.48956828663,20
6543871,38,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,396933.53125,297215.19019605126,99718.34105394874,16
6544835,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,347005.0625,292662.22918171337,54342.83331828663,20
6548337,39,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,349411.0625,292662.22918171337,56748.83331828663,20
6549023,41,Male,Married,Lange videregående uddannelser,137160.171875,277715.8863705276,-140555.71449552762,25
6549557,63,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,294432.15625,292662.22918171337,1769.9270682866336,20
6549813,33,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,330256.21875,297215.19019605126,33041.02855394874,16
6553889,49,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,409698,292662.22918171337,117035.77081828663,20
6554546,62,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,255812.3125,292662.22918171337,-36849.91668171337,20
6554615,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,293543.375,292662.22918171337,881.1458182866336,25
6554744,32,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,296710.1875,297215.19019605126,-505.0026960512623,16
6555271,22,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,137590.34375,297215.19019605126,-159624.84644605126,16
6555663,55,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,449149.1875,297215.19019605126,151933.99730394874,16
6556071,37,Male,Unmarried,Grundskole 7.-10. klasse / Forberedende uddannelser,344592.96875,297215.19019605126,47377.77855394874,16
6556296,47,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,136470,292662.22918171337,-156192.22918171337,20
6556313,44,Male,Unmarried,Lange videregående uddannelser,454487.40625,277715.8863705276,176771.51987947238,24
6556754,36,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,137300.828125,292662.22918171337,-155361.40105671337,20
6557799,31,Male,Married,Lange videregående uddannelser,359967.15625,277715.8863705276,82251.26987947238,25
6558219,28,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,175255.828125,292662.22918171337,-117406.40105671337,20
6559257,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,475260.84375,292662.22918171337,182598.61456828663,20
6559354,25,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,165327.75,292662.22918171337,-127334.47918171337,20
6559737,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,412745.78125,292662.22918171337,120083.55206828663,20
6560470,29,Male,Unmarried,Lange videregående uddannelser,136184.125,277715.8863705276,-141531.76137052762,25
6563910,45,Male,Married,Lange videregående uddannelser,455926.875,277715.8863705276,178210.98862947238,25
6564670,50,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,382812.625,292662.22918171337,90150.39581828663,25
6565795,33,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136293.34375,292662.22918171337,-156368.88543171337,25
6566265,31,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136785.46875,292662.22918171337,-155876.76043171337,20
6566720,25,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,136753.28125,292662.22918171337,-155908.94793171337,20
6570006,28,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,224565.53125,292662.22918171337,-68096.69793171337,20
6570767,32,Male,Unmarried,Mellemlange videregående uddannelser / Bachelorer,334129.96875,303672.3042750847,30457.664474915306,25
6572566,43,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,418929,292662.22918171337,126266.77081828663,20
6572704,44,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,444414.65625,292662.22918171337,151752.42706828663,20
6573334,62,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,330060.40625,292662.22918171337,37398.17706828663,25
6574326,35,Male,Married,Gymnasiale og erhvervsfaglige uddannelser,377142.8125,292662.22918171337,84480.58331828663,25
6575101,26,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,254196.328125,297215.19019605126,-43018.86207105126,16
6575804,31,Male,Unmarried,Lange videregående uddannelser,350811.375,277715.8863705276,73095.48862947238,26
6578067,32,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,315126.03125,297215.19019605126,17910.841053948738,16
6578935,61,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,353471,292662.22918171337,60808.77081828663,20
6579805,37,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,394080,297215.19019605126,96864.80980394874,16
6580096,43,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,417946.46875,297215.19019605126,120731.27855394874,16
6580921,20,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,137565.28125,292662.22918171337,-155096.94793171337,22
6581117,21,Male,Unmarried,Gymnasiale og erhvervsfaglige uddannelser,247197.0625,292662.22918171337,-45465.16668171337,23
6583774,51,Male,Married,Grundskole 7.-10. klasse / Forberedende uddannelser,409673.59375,297215.19019605126,112458.40355394874,16
